"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"93","0 Molarband School Road, Lakhpat Colony, Mithapur, Badarpur","90","C-86, Pocket C, Okhla Phase I, Okhla Industrial Area, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2012,1033,3915
"93","0 Molarband School Road, Lakhpat Colony, Mithapur, Badarpur","92","nullGali Number 9, Block G, Jaitpur Extension Part II, Khadda Colony, Jaitpur, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",642,224,1838
"93","0 Molarband School Road, Lakhpat Colony, Mithapur, Badarpur","94","2212, Gautampuri Awas, Badarpur, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1217,646,2289
"93","0 Molarband School Road, Lakhpat Colony, Mithapur, Badarpur","95","Hanuman Mandir Road, Block B, Molar band Extension, Badarpur, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",877,330,2325
"93","0 Molarband School Road, Lakhpat Colony, Mithapur, Badarpur","110","Pusta Road, Madanpur Khadar Phase 3, Madanpur Khadar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1312,823,2089
"93","0 Molarband School Road, Lakhpat Colony, Mithapur, Badarpur","111","61 TO 80, Pocket J, Sarita Vihar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2148,1347,3424
"93","0 Molarband School Road, Lakhpat Colony, Mithapur, Badarpur","193","Unnamed Road, Usmanpur, Shahdara, Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2480,1632,3766
