"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","3","Unnamed Road, Mahipalpur, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2669,2191,3251
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","4","P-268/3, Rock View, Delhi Cantonment, Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2587,2170,3082
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","5","Old Palam Road, Delhi Cantonment, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2980,2485,3573
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","9","Mahatma Jyothi Rao Phule Marg, Mahatma Jyoti Rao Phule Marg Area, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2845,2086,3879
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","12","Jantar Mantar Road, Janpath, Connaught Place, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2919,2142,3976
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","13","10, Aurangzeb Road, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2547,1894,3423
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","61","Unnamed Road, National Zoological Park, Sundar Nagar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2035,1434,2886
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","62","D/116, Jeewan Nagar, Sunlight Colony, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1631,1235,2153
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","63","Jawaharlal Nehru Stadium Marg, CGO Complex, Pragati Vihar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2291,1815,2890
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","64","6/37, Vikram Vihar, Lajpat Nagar IV, Lajpat Nagar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1613,1163,2235
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","65","Shaheed Jeet Singh Marg, NCERT Campus, Qutab Institutional Area, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1592,1233,2055
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2042,1606,2594
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","68","0 Paschimi Marg, Block E, Vasant Vihar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1983,1625,2419
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","69","1129, Sector 2 R K Puram, Sector 2, RK Puram, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1794,1415,2274
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2250,1682,3008
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","71","JNU Ring Road, Jawaharlal Nehru University, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1798,1397,2313
"86","100 Kalkaji Main Road, Bhoomiheen Camp, Govindpuri, New Delhi","76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1505,1107,2045
