"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","1","300 Ring Road, Block CB, Naraina Village, Naraina, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2839,2283,3530
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","2","Unnamed Road, Delhi Cantonment, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2994,2045,4383
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","3","Unnamed Road, Mahipalpur, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2501,1917,3262
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","4","P-268/3, Rock View, Delhi Cantonment, Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",3024,2424,3771
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","5","Old Palam Road, Delhi Cantonment, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2678,2186,3279
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","8","Mall Road, Khyber Lines, Delhi Cantonment, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2759,1934,3934
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","9","Mahatma Jyothi Rao Phule Marg, Mahatma Jyoti Rao Phule Marg Area, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1886,1267,2805
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","11","Mother Teresa Crescent, Talkatora Garden, Central Ridge Reserve Forest, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2082,1632,2655
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","12","Jantar Mantar Road, Janpath, Connaught Place, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2062,1447,2937
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","13","10, Aurangzeb Road, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1618,1121,2334
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","14","Mahatma Gandhi Road, Kidwai Nagar West, Kidwai Nagar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2478,1411,4351
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","16","Andre Malraux Marg, Ramnagar, Chanakyapuri, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2571,1720,3842
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","17","0 Khanna Market Road, Aliganj, Lodi Colony, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2037,1466,2829
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","18","Unnamed Road, Lal Qila, Chandni Chowk, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2017,1738,2339
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","61","Unnamed Road, National Zoological Park, Sundar Nagar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1750,1215,2519
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","62","D/116, Jeewan Nagar, Sunlight Colony, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1921,1311,2814
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","63","Jawaharlal Nehru Stadium Marg, CGO Complex, Pragati Vihar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1415,947,2112
"76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","64","6/37, Vikram Vihar, Lajpat Nagar IV, Lajpat Nagar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1230,774,1952
