"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","3","Unnamed Road, Mahipalpur, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",3296,2503,4339
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","4","P-268/3, Rock View, Delhi Cantonment, Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",3330,2630,4216
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","5","Old Palam Road, Delhi Cantonment, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",3560,2841,4459
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","8","Mall Road, Khyber Lines, Delhi Cantonment, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2729,2104,3538
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","9","Mahatma Jyothi Rao Phule Marg, Mahatma Jyoti Rao Phule Marg Area, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1692,1121,2552
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","10","0 Shaheed Bhagat Singh Marg, DIZ Staff Quarters, Connaught Place, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2114,1531,2918
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","11","Mother Teresa Crescent, Talkatora Garden, Central Ridge Reserve Forest, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2366,1713,3267
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","12","Jantar Mantar Road, Janpath, Connaught Place, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2236,1555,3214
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","13","10, Aurangzeb Road, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1890,1271,2809
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","14","Mahatma Gandhi Road, Kidwai Nagar West, Kidwai Nagar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2613,1760,3878
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","16","Andre Malraux Marg, Ramnagar, Chanakyapuri, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2245,1634,3082
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","17","0 Khanna Market Road, Aliganj, Lodi Colony, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2225,1417,3493
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","18","Unnamed Road, Lal Qila, Chandni Chowk, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1725,1176,2529
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","19","Mirdard Road, 64 Khamba, Maulana Azad Medical College Campus, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2430,1793,3292
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","25","nullNehru Vihar Road, B Block, A Block, Nehru Vihar, Mukherjee Nagar, Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",2500,1823,3427
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","34","5/3, East Nathu Colony, GTB Enclave, Dilshad Garden, Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1022,832,1254
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","35","A/15, Block A, Dilshad Colony New Simapuri, Dilshad Garden, Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",786,578,1068
"191","0 Hasanpur, I.P.Extension, Patparganj, Delhi","61","Unnamed Road, National Zoological Park, Sundar Nagar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1384,867,2208
