"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","1","300 Ring Road, Block CB, Naraina Village, Naraina, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",565,359,887
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","2","Unnamed Road, Delhi Cantonment, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",392,216,709
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","3","Unnamed Road, Mahipalpur, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",489,250,954
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","4","P-268/3, Rock View, Delhi Cantonment, Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",614,348,1083
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","5","Old Palam Road, Delhi Cantonment, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",727,437,1208
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","6","Unnamed Road, CVD Line, Delhi Cantonment, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",750,620,905
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","7","P 13, Baird Place, Delhi Cantonment, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",631,476,835
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","8","Mall Road, Khyber Lines, Delhi Cantonment, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",250,86,724
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","9","Mahatma Jyothi Rao Phule Marg, Mahatma Jyoti Rao Phule Marg Area, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1522,1132,2044
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","10","0 Shaheed Bhagat Singh Marg, DIZ Staff Quarters, Connaught Place, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1333,952,1865
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","11","Mother Teresa Crescent, Talkatora Garden, Central Ridge Reserve Forest, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",681,340,1361
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","12","Jantar Mantar Road, Janpath, Connaught Place, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1310,988,1736
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","13","10, Aurangzeb Road, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",1120,821,1527
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","14","Mahatma Gandhi Road, Kidwai Nagar West, Kidwai Nagar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",722,462,1126
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","15","H205, Block H, Sarojini Nagar, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",895,568,1408
"70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","16","Andre Malraux Marg, Ramnagar, Chanakyapuri, New Delhi","9/1/2016 - 9/1/2016, Every day, AM Peak",346,105,1130
