"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","1","300 Ring Road, Block CB, Naraina Village, Naraina, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1195,793,1799
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","2","Unnamed Road, Delhi Cantonment, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",995,686,1442
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","3","Unnamed Road, Mahipalpur, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1807,1285,2539
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","4","P-268/3, Rock View, Delhi Cantonment, Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1415,1066,1877
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","5","Old Palam Road, Delhi Cantonment, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1457,1096,1936
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","6","Unnamed Road, CVD Line, Delhi Cantonment, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1878,862,4088
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","7","P 13, Baird Place, Delhi Cantonment, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",934,612,1425
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","8","Mall Road, Khyber Lines, Delhi Cantonment, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1310,938,1828
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","9","Mahatma Jyothi Rao Phule Marg, Mahatma Jyoti Rao Phule Marg Area, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2545,2093,3093
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","10","0 Shaheed Bhagat Singh Marg, DIZ Staff Quarters, Connaught Place, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2389,1930,2956
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","11","Mother Teresa Crescent, Talkatora Garden, Central Ridge Reserve Forest, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1749,1378,2219
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","12","Jantar Mantar Road, Janpath, Connaught Place, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2324,1857,2907
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","13","10, Aurangzeb Road, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2716,1895,3892
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","14","Mahatma Gandhi Road, Kidwai Nagar West, Kidwai Nagar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1945,1555,2432
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","16","Andre Malraux Marg, Ramnagar, Chanakyapuri, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1755,1286,2394
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","19","Mirdard Road, 64 Khamba, Maulana Azad Medical College Campus, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2750,2211,3420
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","23","nullStreet Number 5 NA Block, NA Block, Khayala, Vishnu Garden, नई दिल्ली","11/1/2016 - 11/1/2016, Every day, AM Peak",491,290,829
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","24","268, Block B2, Shiv Nagar, Janakpuri, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",292,133,637
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","26","A3-214, Asalatpur Village, Janakpuri, Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",669,328,1363
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","27","0 Ram Mandir Marg, C5B Block, Janakpuri, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",588,348,993
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","28","nullSchool Road, Block M, Uttam Nagar, Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1608,842,3068
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","29","Street Number 14, Block C, Sitapuri Part 1, Janakpuri, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1466,705,3044
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","32","METRO MALL, Pocket 1, Sector 14 Dwarka, Dwarka, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1730,1168,2560
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","61","Unnamed Road, National Zoological Park, Sundar Nagar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",3159,2621,3806
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","62","D/116, Jeewan Nagar, Sunlight Colony, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2521,2002,3174
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","63","Jawaharlal Nehru Stadium Marg, CGO Complex, Pragati Vihar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2955,2307,3784
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","64","6/37, Vikram Vihar, Lajpat Nagar IV, Lajpat Nagar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2503,1943,3223
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","65","Shaheed Jeet Singh Marg, NCERT Campus, Qutab Institutional Area, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2578,2051,3239
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2561,1938,3383
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","68","0 Paschimi Marg, Block E, Vasant Vihar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2352,1822,3035
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","69","1129, Sector 2 R K Puram, Sector 2, RK Puram, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2285,1797,2904
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1894,1235,2902
"135","0 Uggarsen Market Road, Meenakshi Garden, Ashok Nagar, Delhi","71","JNU Ring Road, Jawaharlal Nehru University, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2339,1817,3009
