"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","1","300 Ring Road, Block CB, Naraina Village, Naraina, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",1303,936,1813
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","2","Unnamed Road, Delhi Cantonment, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",1177,847,1634
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","3","Unnamed Road, Mahipalpur, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",1768,1253,2494
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","4","P-268/3, Rock View, Delhi Cantonment, Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",1760,1270,2438
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","5","Old Palam Road, Delhi Cantonment, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",1943,1421,2656
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","7","P 13, Baird Place, Delhi Cantonment, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",1599,1158,2207
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","8","Mall Road, Khyber Lines, Delhi Cantonment, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",1175,789,1748
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","9","Mahatma Jyothi Rao Phule Marg, Mahatma Jyoti Rao Phule Marg Area, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",819,509,1316
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","10","0 Shaheed Bhagat Singh Marg, DIZ Staff Quarters, Connaught Place, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",1143,871,1499
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","11","Mother Teresa Crescent, Talkatora Garden, Central Ridge Reserve Forest, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",1305,911,1869
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","12","Jantar Mantar Road, Janpath, Connaught Place, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",903,641,1271
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","13","10, Aurangzeb Road, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",587,348,987
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","14","Mahatma Gandhi Road, Kidwai Nagar West, Kidwai Nagar, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",361,203,641
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","15","H205, Block H, Sarojini Nagar, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",780,538,1129
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","16","Andre Malraux Marg, Ramnagar, Chanakyapuri, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",680,423,1090
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","17","0 Khanna Market Road, Aliganj, Lodi Colony, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",730,447,1191
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","18","Unnamed Road, Lal Qila, Chandni Chowk, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",1386,928,2069
"67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","19","Mirdard Road, 64 Khamba, Maulana Azad Medical College Campus, New Delhi","11/2/2016 - 11/2/2016, Every day, AM Peak",1226,870,1725
