"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","1","300 Ring Road, Block CB, Naraina Village, Naraina, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",785,613,1005
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","2","Unnamed Road, Delhi Cantonment, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",641,463,886
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","3","Unnamed Road, Mahipalpur, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",143,36,566
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","5","Old Palam Road, Delhi Cantonment, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",112,47,265
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","6","Unnamed Road, CVD Line, Delhi Cantonment, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",613,373,1005
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","7","P 13, Baird Place, Delhi Cantonment, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",489,317,754
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","8","Mall Road, Khyber Lines, Delhi Cantonment, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",357,230,553
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","9","Mahatma Jyothi Rao Phule Marg, Mahatma Jyoti Rao Phule Marg Area, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1429,1105,1847
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","10","0 Shaheed Bhagat Singh Marg, DIZ Staff Quarters, Connaught Place, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1364,1039,1789
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","11","Mother Teresa Crescent, Talkatora Garden, Central Ridge Reserve Forest, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",820,565,1189
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","12","Jantar Mantar Road, Janpath, Connaught Place, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1319,1001,1736
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","13","10, Aurangzeb Road, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1200,888,1620
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","14","Mahatma Gandhi Road, Kidwai Nagar West, Kidwai Nagar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",909,665,1242
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","15","H205, Block H, Sarojini Nagar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",916,707,1185
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","16","Andre Malraux Marg, Ramnagar, Chanakyapuri, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",738,526,1034
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","17","0 Khanna Market Road, Aliganj, Lodi Colony, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1300,992,1702
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","18","Unnamed Road, Lal Qila, Chandni Chowk, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2028,1512,2718
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","19","Mirdard Road, 64 Khamba, Maulana Azad Medical College Campus, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1578,1238,2010
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","24","268, Block B2, Shiv Nagar, Janakpuri, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1055,855,1300
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","26","A3-214, Asalatpur Village, Janakpuri, Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1193,972,1463
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","27","0 Ram Mandir Marg, C5B Block, Janakpuri, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",871,686,1104
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","28","nullSchool Road, Block M, Uttam Nagar, Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1348,1149,1581
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","29","Street Number 14, Block C, Sitapuri Part 1, Janakpuri, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",968,832,1125
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","31","Main Jhatikra Road, Paprawat, Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2039,1407,2953
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","32","METRO MALL, Pocket 1, Sector 14 Dwarka, Dwarka, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1220,968,1536
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","40","Gali Saini Tent, Ram Nagar, Shahdara, Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2655,2284,3086
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","41","Lala Raghubar Dayal Marg, Phase 4, Block B, Subhash Park, Shahdara, Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2876,2329,3550
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","43","A537, New Seelampur Phase II, New Seelampur, Shahdara, Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2620,2141,3205
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","61","Unnamed Road, National Zoological Park, Sundar Nagar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1677,1305,2154
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","62","D/116, Jeewan Nagar, Sunlight Colony, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1478,1183,1845
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","63","Jawaharlal Nehru Stadium Marg, CGO Complex, Pragati Vihar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1495,1178,1896
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","64","6/37, Vikram Vihar, Lajpat Nagar IV, Lajpat Nagar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1268,1017,1580
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","65","Shaheed Jeet Singh Marg, NCERT Campus, Qutab Institutional Area, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",720,524,987
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","66","nullBhagat Singh Market Marg, Block K, Malviya Nagar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1196,910,1571
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","67","63/33, Hudco Place, Andrews Ganj Extension, Andrews Ganj, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1173,923,1490
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","68","0 Paschimi Marg, Block E, Vasant Vihar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",402,237,679
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","69","1129, Sector 2 R K Puram, Sector 2, RK Puram, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",557,410,755
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","70","G288, Sector 3, Block G, Nanak Pura, South Moti Bagh, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",382,263,554
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","71","JNU Ring Road, Jawaharlal Nehru University, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",593,453,775
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","72","7/254, Dakshinpuri Extension, Block 7, Sector 6, Dakshinpuri, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1062,555,2030
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","73","0 Central Avenue, Block E, Sainik Farm, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1840,1363,2483
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","74","F-269, Ambedkar Nagar, Block F, Sector 5, Dakshinpuri, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1633,1156,2304
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","76","124, SPG Quarters, Sector 4, Pushp Vihar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1348,1100,1651
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","77","0 Mehrauli - Badarpur Road, Tughlakabad Institutional Area, Vayusenabad, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1574,1364,1815
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","79","Shooting Range Road, Asola Wild Life Sanctuary, Asola, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1840,1633,2072
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","80","E-492, Block E, Greater Kailash II, Greater Kailash, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1111,739,1669
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","81","126, Block L 1, Alaknanda, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1235,934,1631
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","82","286, Asian Games Village Complex, Siri Fort, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",937,673,1304
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","83","C2, Block C, Kailash Colony, Greater Kailash, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1211,941,1557
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","84","nullMathura Road, Friends Colony West, Block A, New Friends Colony, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1445,1135,1838
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","85","Outer Ring Road, Block 13, Nehru Enclave East, Okhla Industrial Area, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1314,1024,1685
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","87","0 Maharaja Agarsen Marg, Subash Khand, Giri Nagar, Kalkaji, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1432,1094,1872
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","88","Krishan Marg, Tughlaqabad Village, Tughlakabad, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1861,1496,2313
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","89","A15/2, Chungi No 2, Kotla Mahingiran, Lal Kuan, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2155,1821,2549
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","90","C-86, Pocket C, Okhla Phase I, Okhla Industrial Area, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1973,1533,2538
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","91","nullTum Road, Sanjay Colony II, Sanjay Colony, Okhla Phase II, Okhla Industrial Area, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1693,1316,2177
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","94","2212, Gautampuri Awas, Badarpur, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",2294,1880,2798
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","96","0 Street Number 9, Noor Nagar Extension, Noor Nagar, Okhla, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1690,1442,1979
"4","P-268/3, Rock View, Delhi Cantonment, Delhi","100","Maharishi Balmiki Marg, Police Colony, Sarai Khalil, Sadar Bazaar, New Delhi","11/1/2016 - 11/1/2016, Every day, AM Peak",1442,1145,1815
